ENSG,Tissue,Cohens_D,Wilcoxon_p,PearsonR_AGE,Pearson_p_AGE,PearsonR_BMI,Pearson_p_BMI
ENSG00000167642,Breast,0.748750170042695,4.2199620400043e-10,-0.0230315378499632,0.623373559729261,-0.0196021982049186,0.675991234900282
ENSG00000167701,Intestine,0.0340386690596542,0.914149661709407,0.0739314979085618,0.315924947343336,-0.00357113004948745,0.961416946882391
ENSG00000167741,Breast,0.883251789261598,4.92371173435583e-16,-0.0318695898627904,0.496757252883039,-0.00788577949036743,0.866489157039756
ENSG00000167754,Breast,1.21513630546396,7.18135848461693e-27,0.0260048206624983,0.579242955986947,-0.00426263097915272,0.927591522469955
ENSG00000167767,Breast,0.981729834641366,9.5155988005966e-20,0.00551209876377052,0.906453231674466,0.00518775792027,0.911934643506275
ENSG00000167768,Vagina,NA,NA,-0.126408080135425,0.118246620987863,0.066801406527328,0.410422918563802
ENSG00000167769,Vagina,NA,NA,-0.071978332634478,0.375024253607419,0.093772233062223,0.247373420087358
ENSG00000167778,Kidney,-0.0253392535046806,0.878434608683561,-0.0131394763543563,0.904996905037778,0.00720246806802,0.947838712769335
ENSG00000167880,Breast,0.865233101743107,6.62288707295218e-16,-0.028688558782787,0.540711344958405,0.0302776582661233,0.518513952368989
ENSG00000167895,Intestine,0.192035754522521,0.218226806915966,-0.207773565237084,0.00443176943551713,-0.13453411092923,0.0671358430411103
ENSG00000168701,Kidney,-0.00336684126507501,0.962139867207258,-0.00473711056923705,0.965679548403127,0.0556169553040995,0.613163863511546
ENSG00000168765,Intestine,-0.0749053598864763,0.787533590885021,0.03632983418311,0.62251059249848,0.0620203141273462,0.400374732458645
ENSG00000168903,Testis,NA,NA,0.0220994703584119,0.676019684623516,0.0742017290088206,0.160045091363551
ENSG00000168925,Ovary,NA,NA,-0.08169606938976,0.278322371845491,0.0281827961362236,0.708828036690184
ENSG00000168928,Ovary,NA,NA,-0.100989576228124,0.179820402669645,0.0417523200739511,0.580015360693958
ENSG00000169031,Intestine,0.303235263377273,0.0592137065332862,-0.16885836280059,0.0212245606300448,-0.129306091949852,0.078576853742295
ENSG00000169509,Vagina,NA,NA,-0.192092771203788,0.0170023254164434,0.0815974314206538,0.314402959619753
ENSG00000170421,Breast,0.837190624964767,1.97647837755036e-13,-0.0207459691417004,0.658249574714893,-0.0261934972863779,0.576492545867088
ENSG00000170423,Vagina,NA,NA,-0.161436479649429,0.0454795839837109,0.0716957706123907,0.37690675719301
ENSG00000170476,Colon,-0.0608216649109274,0.456540006348108,-0.132177527439277,0.0078097802191452,-0.0673011956714935,0.176991288788076
ENSG00000170477,Salivary,0.268071620624472,0.0648802838592739,-1.01651271877938e-05,0.999897889925986,-0.112199482936268,0.156471986591786
ENSG00000171219,Breast,1.15774561439286,8.0914813459474e-26,-0.016503783474833,0.724937014825051,-0.00494182089771307,0.916093818447853
ENSG00000171246,Colon,0.0245308559429667,0.886805005170178,0.0239559312929776,0.631166795018067,0.0492820350283316,0.323109587698435
ENSG00000171345,Breast,0.763102840568725,1.82187415041089e-09,-0.0074132397345682,0.874421245572393,-0.0230612487004561,0.622925473410002
ENSG00000171346,Breast,1.50801404393672,2.40879654353055e-37,0.0430771667674362,0.358205851541354,-0.0169371661176684,0.718017551993979
ENSG00000171401,Salivary,0.293652458985582,0.0170689155973816,0.0448313668051715,0.572279231554657,-0.101614048021039,0.199627338925812
ENSG00000171954,Vagina,NA,NA,-0.199044191047766,0.0133324436500252,0.0283720555427523,0.726871831811764
ENSG00000172322,Nerve,-0.113954622576416,0.21150467590454,0.0134816397495146,0.739866255736365,-0.00215903170077108,0.957595644654979
ENSG00000173156,Vagina,NA,NA,-0.0783652013561826,0.334019173032833,0.0536051030166389,0.509076089312244
ENSG00000173200,Intestine,0.241902150467553,0.109583824319334,-0.180576344547968,0.0136463177443725,-0.118582461630883,0.106953277410183
ENSG00000174171,Breast,1.26251356599548,3.18034841898677e-28,0.00689438342689258,0.883145288358474,-0.0106696207953999,0.820056545228154
ENSG00000174851,Kidney,-0.0490085920058728,0.845276997357505,0.00283245225098114,0.979474838393122,0.00807816984466806,0.94150731846746
ENSG00000175463,Intestine,0.139032751223433,0.471157291234795,-0.196314539086661,0.00724197161224264,-0.121692147201019,0.0980002620466729
ENSG00000175535,Liver,-0.118193624191979,0.380285487113834,0.100440477785529,0.133092857444353,-0.0404556942896743,0.546041334526295
ENSG00000175535,Ovary,NA,NA,-0.0373200472782262,0.620899472108973,0.0252622240046131,0.737837068099349
ENSG00000175535,Pituitary,0.120951983182729,0.305764671371137,0.0527672910665436,0.376496152283294,-0.0222152727471018,0.709810507120814
ENSG00000175707,Breast,0.816327738751274,3.69141068825887e-13,-0.0250828486565836,0.5927703864343,-0.0162668867285126,0.728728877496103
ENSG00000176485,Kidney,-0.126887667868795,0.870122825733685,-0.0312680289975754,0.776350521938619,-0.0555473284041438,0.613609032791003
ENSG00000176842,Breast,0.621139627700055,1.97962897635925e-08,0.000778199941780414,0.986763338159449,0.000546749666247237,0.990699937621873
ENSG00000177234,Brain,-0.138361378891069,0.287708337882841,-0.0290637374103622,0.653475235023533,-0.0681381946154764,0.292105235199305
ENSG00000177370,Vagina,NA,NA,0.011315220421079,0.889229991088105,0.0848434176078593,0.295473951242043
ENSG00000177455,Intestine,0.209108124251612,0.211928954674641,-0.159327867576851,0.02984139948049,-0.121317188588602,0.0990472278897273
ENSG00000177706,Uterus,NA,NA,-0.116639207737302,0.168391324449246,0.114089302891417,0.177954813126117
ENSG00000178199,Intestine,0.206665978868726,0.242466920933298,-0.173008372700874,0.0182036815403923,-0.101296665978299,0.168905082695817
ENSG00000178372,Vagina,NA,NA,-0.140715874431607,0.0817392217834287,0.0193238370006088,0.811981175269154
ENSG00000179178,Breast,0.886416501249297,4.30827059238362e-16,-0.0332995560690183,0.477635559445368,-0.0142847997574983,0.760706347859881
ENSG00000179299,Breast,0.623933539806276,1.2413866733106e-09,-0.0198629004055712,0.671931084329351,-0.00902088270070237,0.84749138041794
ENSG00000179348,Intestine,-0.0726107321048291,0.873769835977569,-0.0462477038075944,0.530778456576421,-0.0859225719342884,0.243579747254681
ENSG00000180914,Breast,1.40257995569463,2.12541310829821e-33,0.0299325924949127,0.52329381639786,0.0239716896454208,0.609262694610496
ENSG00000181392,Breast,0.749351176448674,1.26154662810263e-11,-0.0324664034390045,0.488727491446767,0.00244138302555053,0.958490485215002
ENSG00000182108,Nerve,-0.163835483778702,0.0659827657978173,0.0216770973130948,0.593404157078336,0.0161581017817281,0.690663218983044
ENSG00000182108,Skin,-0.00180179319085568,0.932993662675138,0.0245316778157901,0.520622264463647,0.00386683365490134,0.919358322590343
ENSG00000182272,Breast,0.768556419111817,2.34403797966424e-13,-0.0594394947849878,0.204686224102643,-0.0281268682362938,0.548669053011656
ENSG00000182333,Uterus,NA,NA,0.0355522371336808,0.675556818159054,-0.0527577911805656,0.534388807225225
ENSG00000182931,Testis,NA,NA,-0.0711101340879012,0.178227577174641,0.00111909051999081,0.983118491818523
ENSG00000183207,Kidney,0.0584796022930883,0.995791758242635,-0.022055635470353,0.841201784647329,-0.0146391274365367,0.894213285742576
ENSG00000183248,Breast,0.465832875920074,5.54752831018689e-06,-0.0198230794139212,0.67255063931124,-0.00447308211347641,0.924027164171483
ENSG00000183421,Breast,1.18279133482854,4.37637558107985e-27,-0.00513475868785689,0.912830743103695,-0.0264984819734336,0.572059698064869
ENSG00000183723,Intestine,-0.148534142463038,0.267315455160904,0.0147383571106406,0.841746338817761,0.0179724369676633,0.807634615740405
ENSG00000183889,Brain,-0.0783021101732965,0.637457757264552,-0.0562974500543814,0.384235999017866,-0.0340077890599071,0.599339902055251
ENSG00000184012,Breast,1.13224129338383,3.9639495193364e-25,-0.0463997180585795,0.322306456188489,-0.0283023389572604,0.546176907023486
ENSG00000184292,Breast,0.976073597157874,1.01327106673691e-18,0.0228598302605605,0.625965898624554,0.00793597189818145,0.865647395825243
ENSG00000184363,Breast,0.940791957390978,6.77862442650909e-18,-0.0300529557905796,0.521623983455778,0.00339390735370984,0.942319427365361
ENSG00000184924,Kidney,-0.0804899750698205,0.771751185108137,-0.0832402740925866,0.448816098430448,0.0245222639578337,0.823714441144203
ENSG00000185101,Breast,0.699726942217011,1.25940228868781e-10,-0.0146354751334252,0.755017280273311,-0.00367481429618132,0.937554676714477
ENSG00000185290,Ovary,NA,NA,0.0711524812719825,0.345271176369438,0.00695965325479446,0.9265389044691
ENSG00000185479,Breast,1.15523599742369,5.47398185981328e-25,0.0550946170867196,0.239812426508608,-0.0179388657502725,0.702113019039481
ENSG00000186081,Breast,1.07082543961553,5.41485141765478e-22,0.0380041767379685,0.417650374288245,0.00108361726114162,0.981569184553873
ENSG00000186529,Intestine,-0.0491238378809226,0.617559925016903,0.00900166118056705,0.902945621760066,-0.0120624432603253,0.87019820713666
ENSG00000186847,Breast,0.96652659599089,1.12472610415007e-17,0.0331046821172481,0.480217595501735,-0.0122534033682076,0.793907230919265
ENSG00000187017,Breast,0.499877561660337,3.37531121066687e-07,-0.0116872413342019,0.803230096870933,0.00402266635954463,0.931657507045671
ENSG00000187268,Spleen,0.524641326589142,0.000541936400194787,-0.0339137048610127,0.601883042416157,-0.00882124523606952,0.892089430380033
ENSG00000187583,Breast,0.779123732708413,8.98972835387292e-14,-0.0132966373903048,0.776806070494495,-0.000512385960749035,0.991284430910717
ENSG00000188100,Vagina,NA,NA,-0.15451692689717,0.0556981913103445,0.0952605740089538,0.239916376912796
ENSG00000188293,Vagina,NA,NA,-0.0422931058192363,0.602505634726351,0.0396343535022006,0.625525790039687
ENSG00000188822,Intestine,0.248496596331983,0.0987115250939831,-0.190520924941861,0.0091942502350415,-0.121320740131983,0.0990372698400469
ENSG00000189001,Salivary,0.301171759914796,0.0162251662263157,0.0205166661499143,0.796155266696144,-0.105874671324458,0.181323338587482
ENSG00000189001,Vagina,NA,NA,-0.17631266255151,0.028719079358147,0.061301503775394,0.450102368570055
ENSG00000189143,Breast,1.00338121893052,2.33247496305977e-19,-0.0156865594431276,0.738045651569833,-0.00661761089774853,0.887804790928422
ENSG00000189334,Breast,1.17248543733976,1.15806705544027e-25,0.000139261128871511,0.997631156268203,-0.00377875350177436,0.935792212890853
ENSG00000189372,Pancreas,0.195697347950932,0.0877214595287739,-0.00651018614313012,0.906499019182396,-0.034227404595979,0.536773665006455
ENSG00000197191,Vagina,NA,NA,-0.126237636067044,0.118747542767888,0.0478607632004248,0.555569250868813
ENSG00000197475,Testis,NA,NA,-0.0759185572887196,0.150570558770817,0.087338284283777,0.0980204294403504
ENSG00000197696,Testis,NA,NA,-0.0392318117740255,0.458045979453799,0.0524060232299578,0.321413281053099
ENSG00000198286,Intestine,0.150382190825117,0.340472978923459,-0.196339290907936,0.00723449108578205,-0.11311833078312,0.124228021513655
ENSG00000198382,Intestine,0.210810484557262,0.172380141555307,-0.092853330180537,0.207475052331492,-0.0702435579564015,0.34073515107647
ENSG00000203499,Breast,0.82092230999985,5.62220998838397e-15,-0.0457465667985673,0.329172243101273,-0.00260338119034413,0.95573884809817
ENSG00000203805,Brain,-0.0898380712594733,0.425384851898805,-0.0419658906335506,0.516736380439633,-0.0724618267737871,0.262485779137383
ENSG00000204140,Pancreas,0.199574158903959,0.048218416649853,0.0396575868216385,0.4741339326143,-0.0121665093177719,0.826251408103371
ENSG00000204323,Intestine,-0.0726259384898342,0.601665093673115,-0.00835804544724032,0.909854485138968,0.0292670333869982,0.691704270007548
ENSG00000204385,Breast,0.260765253270001,0.00689746892054701,-0.0393417185365538,0.401440442639034,-0.0117407413818703,0.802347905961263
ENSG00000204618,Breast,1.07704399902024,5.22630026842452e-23,0.00870088387364413,0.852838637265816,-0.0233680908996598,0.618305973742039
ENSG00000204983,Brain,0.140901654563402,0.36689971626445,0.0713838497756365,0.26967012251955,0.0544107433115971,0.400396451192886
ENSG00000204983,Ovary,NA,NA,-0.048948084562798,0.516443688366787,0.0314601548589256,0.676768435044407
ENSG00000205076,Esophagus,0.0675582340868537,0.796109760189595,-0.0189174405435452,0.6591670331623,0.0560713551168154,0.190796668268346
ENSG00000205076,Skin,0.0526818998354257,0.434993632565517,-0.0301007949605296,0.430533296045889,-0.01637491733551,0.668099500143315
ENSG00000205076,Vagina,NA,NA,-0.103749755510259,0.200380114151562,0.00587732651830262,0.94232966695077
ENSG00000205593,Intestine,0.200620389114293,0.274725867884045,-0.133475202137551,0.0693361941572134,-0.0849620880836765,0.248909098621051
ENSG00000205890,Breast,0.556186790866094,1.0709740078025e-08,-0.0208690133023988,0.656352124626276,0.00812287237200122,0.86251428951282
ENSG00000206075,Breast,1.26546506480457,3.48415601256234e-29,0.0170611365868517,0.716042421759906,0.0187161759136652,0.689859799553786
ENSG00000206172,Kidney,0.0697728007330676,0.708052137734627,-0.0665041696646995,0.545358507023111,0.108459778665692,0.323121962228669
ENSG00000210077,Adipose,0.073765386266677,0.425512418604674,-0.05532828699626,0.158845704034002,-0.0414409136064352,0.29144373511156
ENSG00000210164,Stomach,0.0234966203021811,0.866071288675806,-0.0293673588022719,0.580226973353567,-0.0355546145957099,0.503087034072032
ENSG00000210174,Prostate,NA,NA,0.011207937630639,0.862576913072392,-0.00180494295874694,0.977762173986881
ENSG00000210176,Testis,NA,NA,-0.0840671467528678,0.111309558605814,-0.0652453200198994,0.216847685344376
ENSG00000210191,Adipose,0.152786860455789,0.0375739537170805,-0.00442835302159467,0.910280662726346,-0.0245555783269827,0.53201300025492
ENSG00000210191,Muscle,0.149746305639632,0.346497682012721,-0.0624297025805101,0.0802597683681679,-0.0375671714345095,0.292837739216109
ENSG00000210191,Prostate,NA,NA,0.00349660188171304,0.956935320376608,0.00313423031738489,0.961394680911228
ENSG00000211593,Muscle,0.240292362503734,0.00883699541180028,0.0246173757773165,0.490715537954525,-0.0387328129568398,0.278107721097841
ENSG00000211594,Brain,0.033092273570087,0.739076856933802,0.0263276058765659,0.684257801535024,-0.0143709589559354,0.82435372119775
ENSG00000211595,Muscle,0.11326164413144,0.216457591578795,-0.00964079171556745,0.787266134197559,-0.0500425215034237,0.161028122524642
ENSG00000211611,Colon,-0.0320526044751449,0.686876080835657,-0.116170166707884,0.0195084634192007,-0.0555399323853203,0.265390866569057
ENSG00000211632,Colon,-0.125152168957983,0.214851192621782,-0.0656566758147155,0.187833503317135,-0.0587057783507656,0.239063401925507
ENSG00000211637,Colon,-0.124201079634445,0.103731533271289,-0.130650268173416,0.00855911483939755,-0.0588662312655115,0.237779758657949
ENSG00000211638,Colon,-0.100638266113698,0.197357898181191,-0.0922306600338681,0.0640231645858986,-0.0226725804586482,0.649570008909737
ENSG00000211639,Colon,-0.179332996563145,0.0769054048554317,-0.0931793798362832,0.0613240189423495,-0.0607942422118687,0.222733753929571
ENSG00000211642,Colon,-0.0948659950860555,0.372985227687127,-0.0885844751760253,0.0753206520349115,0.00081083247645493,0.987037310893486
ENSG00000211648,Colon,-0.0724626938649653,0.370136910153326,-0.117343381837879,0.0183034600234742,-0.0440627376283543,0.377055305382638
ENSG00000211649,Colon,-0.0379870609551508,0.644980232345085,-0.111523787934545,0.0249838770936052,-0.0428886247011929,0.389912908985977
ENSG00000211652,Colon,-0.0573579030073631,0.479927366831714,-0.10593005676422,0.03329045172226,-0.0445437657283582,0.371863710261509
ENSG00000211655,Colon,-0.152585556793264,0.120324467621893,-0.115581745352482,0.0201384146349786,-0.0600892003573938,0.22815507935545
ENSG00000211658,Colon,-0.114399244809504,0.199213980077283,-0.110207674281025,0.0267577001280099,-0.104894573143646,0.0350621765551824
ENSG00000211664,Colon,-0.0284354761053125,0.784384332386838,-0.130367878737457,0.00870447863320971,-0.0754647766714012,0.129953982944737
ENSG00000211669,Colon,-0.051391228776871,0.532086458883998,-0.136633884997587,0.00594664164834185,-0.06615088694846,0.18452508653377
ENSG00000211674,Colon,-0.0840819595872346,0.324669566026636,-0.125659062206916,0.0114741298451723,-0.0657635919920079,0.187114098666172
ENSG00000211676,Colon,-0.0719750140138603,0.429133486833141,-0.11267453638665,0.0235169830935866,-0.075517185163622,0.129686824010768
ENSG00000211678,Colon,-0.0821362084787522,0.372034283752186,-0.104541849397978,0.0356837229874691,-0.0548955001504958,0.270984885249321
ENSG00000211688,Intestine,-0.0978020774208481,0.691234997959899,-0.168554233041712,0.0214620628932548,-0.100140715861282,0.173845292483742
ENSG00000211688,Prostate,NA,NA,-0.0505514992456512,0.434690879378597,-0.0620346139000005,0.337582343800938
ENSG00000211767,Lung,-0.0571222943519599,0.532812142565245,-0.0277957770753873,0.507787765275233,-0.0178733846330534,0.670240114461314
ENSG00000211769,Lung,-0.0152347653339544,0.955140496254141,-0.00277730831157533,0.947248932087457,-0.00140297400625092,0.973338040177689
ENSG00000211905,Colon,-0.052566441860205,0.446943484453585,-0.123369305245699,0.0130832402110256,-0.0744517111389685,0.135202253661784
ENSG00000211911,Colon,-0.13592962379774,0.165000393101385,-0.105953502914014,0.0332512353283458,-0.032691411316487,0.512320700684509
ENSG00000211911,Intestine,-0.172311223794516,0.274725867884045,-0.132639630659355,0.071113625490462,-0.0650740580022488,0.377536346447042
ENSG00000211912,Intestine,-0.141507532348954,0.494154282329999,-0.0918842985685005,0.212277476361492,-0.12847422124531,0.0805346105294402
ENSG00000211917,Colon,-0.108893419124127,0.206765878769867,-0.0364549105014424,0.46495802413632,-0.0229771729231588,0.645182292780874
ENSG00000211918,Colon,0.0241964703196167,0.748501444225559,-0.100102863479122,0.0443400620993323,-0.0352085931290391,0.480368466749944
ENSG00000211918,Intestine,0.0462336157372176,0.691234997959899,-0.118910887747508,0.105978384213351,-0.0816144195547897,0.268113574847947
ENSG00000211923,Blood,0.017336633006064,0.941397967494117,-0.0457908248265903,0.215614739242926,0.0459791030889409,0.21373148466286
ENSG00000211923,Colon,-0.0383767620844501,0.618486266104434,-0.095110720998778,0.0561189791843042,-0.0422159942010577,0.3973970294163
ENSG00000211930,Colon,-0.0969338363182719,0.359809135984926,-0.0848384821751402,0.0885642760901101,-0.0944708098903719,0.0578013848030848
ENSG00000211930,Intestine,0.137754192491445,0.334755663863174,-0.0759717642737796,0.302718007624094,-0.110453111314486,0.133401981107326
ENSG00000211931,Intestine,0.181121848151629,0.200726027356762,-0.13077442412799,0.0752150848261012,-0.0166206586593583,0.821852450123085
ENSG00000211931,Lung,-0.0475545138985764,0.651705862487148,-0.0505982663804832,0.227764327439123,-0.0529262783106702,0.207053822397025
ENSG00000211933,Colon,-0.115626876188027,0.215179279785159,-0.134067324069685,0.0069639537442638,-0.0738164929815758,0.138575344696398
ENSG00000211934,Colon,-0.0941266022005303,0.234131964094847,-0.145309161842824,0.00342051400254452,-0.0356149957404061,0.475313132126717
ENSG00000211938,Colon,-0.00523883727424867,0.934615970039967,-0.134047120596377,0.00697254470410906,-0.0475762903498664,0.340160159605493
ENSG00000211941,Colon,-0.0733280888081361,0.408718163010553,-0.127399492303478,0.010370740621088,-0.0641692958589351,0.198053380961759
ENSG00000211946,Colon,-0.0850991881591751,0.34829505873031,-0.119187986825299,0.0165400607234223,-0.0704582024630376,0.157490670128979
ENSG00000211951,Colon,-0.0616948702656754,0.517060176882503,-0.0994110742737895,0.0458365232444349,-0.0783667119994404,0.115790547214063
ENSG00000211952,Colon,-0.0718452075351085,0.449597612634776,-0.109545790520729,0.0276900034150106,-0.0609915887894571,0.221232873979569
ENSG00000211956,Colon,-0.118556662318267,0.178342028682723,-0.130425533576389,0.00867462268971371,-0.0425442226833732,0.393734224306477
ENSG00000211962,Colon,-0.0526223503962165,0.522236602489939,-0.116504953087912,0.0191577591663083,-0.0545038170420314,0.274423963825277
ENSG00000211964,Colon,-0.0803090213713449,0.475527366833662,-0.121824398066983,0.0142782625788096,-0.0691521499100216,0.165351675672593
ENSG00000211967,Colon,-0.0574641549863457,0.619737060104656,-0.0831071747490611,0.0952870347540311,-0.0488822839209524,0.327054815019187
ENSG00000211970,Colon,-0.0257145833893762,0.820731615398661,-0.13734980241859,0.00568774833395175,-0.0779455802556453,0.117767554845511
ENSG00000211972,Colon,-0.0893813761336461,0.329485148018571,-0.0880215731036559,0.077201227697688,-0.0704671605009863,0.157437744228626
ENSG00000211976,Salivary,-0.184624345241492,0.195047926972203,-0.00545850582438598,0.945211291777904,0.0280205083334999,0.724208863749688
ENSG00000212978,Testis,NA,NA,-0.0865704435097217,0.101020500744605,0.0812878250615286,0.123679147695904
ENSG00000213203,Uterus,NA,NA,-0.134240470582308,0.112508149166167,-0.0796696871633593,0.347680555043613
ENSG00000214193,Breast,0.361529368299213,0.000247278441849115,-0.0129308019063768,0.78279120946358,-0.000673446143864299,0.988544998867173
ENSG00000215012,Uterus,NA,NA,0.00431375675958467,0.959510956505531,-0.100910805563681,0.233800864983773
ENSG00000218227,Kidney,0.025439237618663,0.89509753228834,-0.0793607938672703,0.470308711935122,-0.0889610987331255,0.418144837077718
ENSG00000220267,Blood,0.0931243636771307,0.152136905133135,0.0151468186761576,0.682240146857778,-0.00580503857228468,0.875324802629522
ENSG00000222037,Colon,-0.0881625410479386,0.284596708567011,-0.121717647798107,0.0143642724635561,-0.0728496098375979,0.143833096441698
ENSG00000223350,Colon,-0.19129668432442,0.073847685000118,-0.103224616370423,0.0380882855915463,-0.061635684553524,0.216384617351383
ENSG00000223609,Pituitary,-0.104543317220314,0.344756771253395,0.0315184690653694,0.597494353111045,0.0152469562506115,0.79843493003579
ENSG00000224373,Colon,-0.0853861132669974,0.357024185161985,-0.126160416120523,0.0111461034085944,-0.033051218932741,0.507686775536321
ENSG00000224958,Colon,0.0446876756275094,0.650718171799252,0.0273571726846502,0.583505680686951,0.0473996429470284,0.34195817307955
ENSG00000225523,Colon,-0.13046503033103,0.275906082079822,-0.0776749041848185,0.119052113023946,-0.0920220290198721,0.0646296524490647
ENSG00000225554,Nerve,0.0460728950151215,0.728736983254379,-0.139818872328838,0.000539448587729598,-0.0139670495251162,0.730856476967791
ENSG00000225698,Colon,-0.0200245312219942,0.844952669163044,-0.116692538803635,0.0189636646049675,-0.0623400811407476,0.211170219059797
ENSG00000225851,Intestine,-0.173218233624672,0.172380141555307,-0.069524961941313,0.345709755943583,0.0612174147228793,0.406513453098531
ENSG00000225950,Breast,1.32234307781734,1.44209231575213e-30,-0.00764088312563858,0.870598385283382,-0.0134131184644429,0.77490316734345
ENSG00000226454,Testis,NA,NA,-0.0176328519211814,0.738815577220222,0.0998784756513008,0.0583303925729746
ENSG00000228275,Adipose,-0.126246223792438,0.189560989196092,0.0317901584974218,0.418435951549587,-0.0352970751902333,0.368945562411979
ENSG00000228275,Breast,0.117716856266256,0.134615436661777,-0.0670021541924061,0.152709245516747,0.0212870289497547,0.649922498439439
ENSG00000228275,Testis,NA,NA,0.0209463614688735,0.692038226257205,-0.0167872448982462,0.750917180009506
ENSG00000228325,Colon,-0.114878177266814,0.211266010336819,-0.0825938773688156,0.0973566139212078,-0.0672635059504851,0.177234459029111
ENSG00000228325,Intestine,-0.070467848909119,0.829290355229229,-0.0105628833450224,0.886218019959609,-0.106525649042274,0.147856810051881
ENSG00000228639,Breast,1.38478936717334,1.07142498175915e-31,0.0111265653820379,0.812490213433775,-0.0120832476531195,0.796706130095191
ENSG00000230937,Breast,1.26081302739017,5.59451608990617e-29,0.00883848363365752,0.85053847130138,-0.0300574765503734,0.521561318997177
ENSG00000231475,Colon,-0.0301064073915732,0.712493887591555,-0.103938258633114,0.0367690525375688,-0.0621957795879272,0.212230990769727
ENSG00000233369,Uterus,NA,NA,-0.218850678659824,0.00912698232315536,-0.00167772226763622,0.984247172387143
ENSG00000234883,Intestine,0.207204385713596,0.145564182573626,-0.126493586513749,0.0853542531666348,-0.142151846341562,0.0529334277102158
ENSG00000234918,Breast,0.484484344666748,3.51891708122236e-06,-0.00134920912158597,0.977052957489754,0.00614040795097755,0.895847559728959
ENSG00000235687,Breast,0.502269286372722,7.84790404505668e-06,0.00642994767075371,0.890966336490991,0.0185407694456825,0.692617906134574
ENSG00000237232,Testis,NA,NA,-0.0693716791145867,0.189102073669644,0.0742173048481365,0.15995716204129
ENSG00000239819,Colon,-0.0935100778062425,0.345113552325991,-0.0783097530002827,0.116056411834997,-0.110714386422826,0.02606233659894
ENSG00000240041,Muscle,0.0924030445420292,0.427231951809167,0.00591384032843279,0.868521972744758,-0.045099092276345,0.206583915726413
ENSG00000240671,Colon,-0.119818684398558,0.130602913878711,-0.12902323885173,0.00942723270547713,-0.0550592651896207,0.26955574590869
ENSG00000240800,Breast,0.504124943084086,7.37569630803079e-06,0.0104362553803707,0.82392723109087,0.016349308866598,0.727408840218464
ENSG00000241186,Adrenal,-0.0904577185300331,0.133405579600434,-0.0295879416597973,0.636178524772108,0.152486720862791,0.0142159103101399
ENSG00000241294,Colon,-0.0699916876539135,0.354713793769091,-0.121219945392751,0.0147713141623062,-0.0330902666693849,0.507185205527707
ENSG00000242472,Adrenal,0.307758503956373,0.0032452854957866,0.0594544898463704,0.341510456116106,-0.00501359932977275,0.936126073480321
ENSG00000242887,Adrenal,0.196338995172196,0.0546931411050781,0.0668643770476039,0.284626656533993,0.0495938289619106,0.427652577134252
ENSG00000243063,Colon,-0.0366377230282522,0.60170983362412,-0.0556404999224017,0.264525086445654,-0.0687500268716137,0.167830291006738
ENSG00000244038,Kidney,0.0666504832187947,0.953735081916433,0.0558262429611006,0.611826597413405,-0.0156405778982847,0.887022655773404
ENSG00000244116,Colon,-0.055309349537683,0.495500729174814,-0.12993598630041,0.00893105449335723,-0.0435092479009685,0.383083748796687
ENSG00000244723,Kidney,0.0901764056788222,0.878434608683561,-0.06179665133365,0.57422595913104,-0.0505753583216611,0.645751538003702
ENSG00000247774,Intestine,0.187706542622466,0.248230529084508,-0.17084919541851,0.0197252409791231,-0.115264448785796,0.117202056865522
ENSG00000247982,Intestine,0.201366650898361,0.197747070359222,-0.171275131209936,0.0194166524265125,-0.102216459192231,0.165049374161275
ENSG00000248778,Breast,0.657409744542676,1.30562232087835e-09,-0.00761587771795542,0.871018160382668,-0.00684606169610525,0.883958505526351
ENSG00000249007,Breast,0.618447488429666,1.70496432231011e-08,-0.0040663642768206,0.930916949626764,-0.0343960005653512,0.463249982294417
ENSG00000249007,Salivary,0.166389832653999,0.193769666463304,0.186626508147194,0.0177670021825684,-0.0226659612894322,0.775341881701617
ENSG00000251546,Colon,-0.0758084289193101,0.444298292348191,-0.0885095005973705,0.0755689596897134,-0.0777645370076947,0.118625532892654
ENSG00000253313,Breast,0.995389517181228,1.45677733077207e-19,-0.024977878958694,0.594319639844946,-0.020718805281326,0.658668761862154
ENSG00000254395,Colon,-0.0525782930383042,0.591253356855057,-0.109343257699996,0.0279808027681119,-0.0718145749812451,0.149628901054039
ENSG00000254815,Breast,0.589400508397094,7.33097944560777e-09,-0.0251886197002862,0.591211175033465,-0.00355751011590859,0.939544132021411
ENSG00000255026,Breast,0.662165043940429,1.10471493494637e-10,-0.0122917459308002,0.793276895971356,-0.000394690703920052,0.993286346447455
ENSG00000255354,Intestine,0.27787561933578,0.0860918879068793,-0.158446071450113,0.0307716969108315,-0.129571623503415,0.0779600913764643
ENSG00000255518,Intestine,0.238904030024254,0.0876600150096877,-0.148744118751038,0.0427433139790103,-0.106393379799146,0.148363504580135
ENSG00000257084,Breast,0.769678666776988,8.30963959440938e-13,-0.0267268685592427,0.568750784991121,-0.0291243144877396,0.534577672206731
ENSG00000257671,Breast,1.16901063237939,1.22288249821401e-25,0.017820009583612,0.703993539680797,0.000602150285310275,0.989757637453836
ENSG00000259108,Adrenal,-0.174521681865238,0.54624296650532,-0.0395247962453554,0.527369560819404,0.0298686694671933,0.63297848980991
ENSG00000259803,Pancreas,-0.155714071110651,0.236486319352169,0.00601174371227106,0.913628721639054,-0.0778222037388283,0.159672845296016
