GeneID,SMTSISCH_Correlation,SMTSISCH_Pvalue,SMTSPAX_Correlation,SMTSPAX_Pvalue
ENSG00000204099,-0.417080729287634,1.61409048828982e-18,0.0583487409478135,0.241351744178559
ENSG00000204175,-0.456429988069886,2.76212020574391e-22,0.0271448510562696,0.585965696589437
ENSG00000204610,-0.39031574531812,3.17266401481889e-16,0.0148066918175735,0.766409849928065
ENSG00000204616,-0.467382856866774,2.00768087336359e-23,0.0206752613234694,0.678259090382713
ENSG00000204991,-0.35797113961524,1.01752235101883e-13,0.049905787694652,0.316413736237655
ENSG00000205277,-0.449268128960289,1.45817998352602e-21,0.0147562001607536,0.767183447954256
ENSG00000205890,-0.434499213679258,3.99009235721218e-20,0.0590536518928892,0.23570378739295
ENSG00000210140,-0.555095529348024,3.44000773814517e-34,-0.0784929124318308,0.114751530710116
ENSG00000210191,-0.265775438169893,5.42455132838918e-08,-0.0086183652519639,0.862723435123963
ENSG00000211611,-0.0213251020983752,0.66835059878917,0.0451681236042526,0.364594965235096
ENSG00000211625,-0.0517125174745048,0.298590223036953,0.0493132634782023,0.322200847103757
ENSG00000211632,-0.0579436676909853,0.244054705021308,0.04325735565077,0.385255683651088
ENSG00000211637,-0.062285314936526,0.210438305482038,0.0426976892158144,0.391439659612045
ENSG00000211638,-0.0542608822778919,0.275378821916589,0.0478035681779082,0.337254807311045
ENSG00000211642,-0.0675128250896844,0.174558578063118,0.0686432223230719,0.167964065794084
ENSG00000211649,-0.0402538905668039,0.418560831900382,0.0487256134306078,0.328007883773863
ENSG00000211650,-0.0770889178218735,0.120945297329424,0.0349534999548953,0.48301234888943
ENSG00000211652,-0.0480725264795232,0.333940713275539,0.0391117940678184,0.432466900793141
ENSG00000211655,-0.0436452339886147,0.380414027754947,0.0294190596742789,0.554959348979672
ENSG00000211658,-0.0445147148150249,0.370987727554082,0.0321137482219884,0.519286631010518
ENSG00000211664,-0.0723977456324637,0.145340676756028,0.042745682239863,0.390907024377195
ENSG00000211669,-0.0423762572564291,0.394431744458339,0.020621294285424,0.679052173726667
ENSG00000211670,-0.088176461562296,0.0759496320384397,0.031128663469555,0.532189360221571
ENSG00000211674,-0.045308365254833,0.362510806347786,0.0440530170041325,0.376567187031822
ENSG00000211676,-0.0638492935455409,0.19918697739095,0.021617381204758,0.664471835208094
ENSG00000211678,-0.0194257171761406,0.696353637425782,0.0302472659726515,0.543869522031821
ENSG00000211685,0.00198813970287944,0.968143805566884,0.0202355992485499,0.684730496003021
ENSG00000211904,-0.0690140899740209,0.165148234842675,0.0408079880642874,0.412759126068984
ENSG00000211905,-0.0602320242458132,0.225895592622255,0.0422195579270815,0.396769978634658
ENSG00000211911,-0.0517916651911464,0.297850292024307,0.00722283981370406,0.884782351840015
ENSG00000211918,-0.0368835268746006,0.458606548539622,-0.00223535250904917,0.964229568706043
ENSG00000211923,0.0138073296476018,0.781499521735684,0.0285589141482686,0.56659218026462
ENSG00000211930,-0.0790155913153025,0.111902986448805,0.00322643682961447,0.948388762766329
ENSG00000211933,-0.0850468228490769,0.0869954109843106,0.016670246636098,0.738026001878066
ENSG00000211941,-0.0629558954325097,0.205559251812552,0.0269194472795992,0.589081938357677
ENSG00000211942,-0.0490660145844101,0.324035618329681,0.00995594965907674,0.841679784310569
ENSG00000211946,-0.0599910446329952,0.227761311991151,0.01525510248009,0.75954987312978
ENSG00000211950,-0.0676370735561252,0.173764931933696,0.0068215919272661,0.891142113295536
ENSG00000211951,-0.0648634425861727,0.192129132757166,0.046680830897955,0.348737523048823
ENSG00000211952,-0.0597721926365327,0.229465170259675,0.0142903636431973,0.774331484186819
ENSG00000211962,-0.0630666108572282,0.204761643187034,0.0269391197467173,0.588809660242774
ENSG00000211964,-0.0596405395118992,0.230494489496379,0.0460862493758137,0.354917603836311
ENSG00000211965,-0.0710194112730828,0.153178604892692,0.0426533847429934,0.391931748028334
ENSG00000211967,-0.0696023274190697,0.161566588955199,0.0185486331312884,0.709772005598957
ENSG00000211970,-0.0705565247234845,0.155881429729602,0.0332865588234286,0.504137591568361
ENSG00000211972,-0.074138573293933,0.13588327565297,0.0253387048762293,0.611146813122569
ENSG00000211973,-0.0858380599255268,0.084087615821931,0.011818838302561,0.812561628042755
ENSG00000211976,-0.0723440137101409,0.145640379657097,-0.00362160133621859,0.942078040086899
ENSG00000213058,0.00949732661312731,0.84869786870453,-0.0177657021869476,0.721502884839427
ENSG00000222037,-0.0463590276704589,0.351476327875273,0.0563058110856849,0.258254082706255
ENSG00000223572,-0.391549915693916,2.51286996036627e-16,0.0483910268641514,0.33134423428184
ENSG00000224041,-0.0495029773414095,0.319740089337337,0.0541460919391214,0.276993168596173
ENSG00000224114,0.0203053007886248,0.683331618041323,-0.0163250389979511,0.743258389276886
ENSG00000225178,0.115485141848608,0.0199344532307273,-0.0439916926700958,0.377232524092885
ENSG00000225523,-0.0353523956963835,0.477482867804566,0.0368244981351994,0.459883384318934
ENSG00000225698,-0.0634600065928567,0.201945709087581,0.0480126577991914,0.335143409398492
ENSG00000225953,-0.309449431123248,1.85237441662894e-10,0.0738331594501022,0.137995711844006
ENSG00000225986,0.268464671348366,3.93126060567881e-08,0.025402423935702,0.610250362007074
ENSG00000228325,-0.0756222602392807,0.128202811031695,0.0167110797854087,0.737407878503224
ENSG00000229719,-0.482545754918756,4.54211797110236e-25,0.0592333453640856,0.234279053829145
ENSG00000229807,-0.0777814441417479,0.117631701132182,0.00775024806816883,0.876434254273193
ENSG00000231475,-0.0405575543439206,0.415056368967359,0.0378051428346658,0.448011956723779
ENSG00000232070,-0.470008968518694,1.05574278364947e-23,0.0339116554093066,0.496159241889411
ENSG00000232216,-0.0737966602030903,0.137702424405202,0.0369738798911349,0.458063761089648
ENSG00000233493,-0.371818315519292,9.30799981359502e-15,0.0509244702067603,0.306624236160246
ENSG00000237289,-0.374002107472771,6.31588896181064e-15,0.0443807418070589,0.373023784653199
ENSG00000239855,-0.0333377647562575,0.502951840306407,0.0484631967196551,0.33062274525497
ENSG00000240671,-0.0599448434558206,0.228120258267315,0.0378518382345755,0.447451034474057
ENSG00000241244,-0.036187246252383,0.467138431020693,0.0376174790198802,0.450270252794748
ENSG00000242076,0.00657026204853794,0.894999824631161,0.00473994665937302,0.924239139684591
ENSG00000242371,-0.0285107079149622,0.566766515570806,0.0351009630355504,0.481166880549121
ENSG00000242515,-0.462635359435987,6.32760626860468e-23,0.0200698112704509,0.687176766791144
ENSG00000243063,-0.0149562111681576,0.763836245934916,0.0512410678311158,0.303622908864891
ENSG00000243264,-0.0361255797415399,0.467898266415335,0.0378184541062384,0.447852016309271
ENSG00000243290,-0.040114125298859,0.420179620765871,0.0384793973046464,0.43995126519313
ENSG00000243709,-0.362682850193038,4.56810527852682e-14,0.0450081738064596,0.366297539948714
ENSG00000243766,-0.399138405264686,5.8637993024238e-17,0.068853535973267,0.166661905871803
ENSG00000243989,-0.462522451694283,6.50132047940871e-23,0.0262276095742986,0.598693948587823
ENSG00000244116,-0.00617715767306618,0.901248996707593,0.0391574373581118,0.43192957295221
ENSG00000244187,-0.40106154829964,4.03104631772129e-17,0.0435581439350775,0.381956871206858
ENSG00000249007,-0.258548429185584,1.26636249683819e-07,0.022575163399852,0.650570397364982
ENSG00000251546,-0.0375547605212536,0.450464639441912,0.0353204996761411,0.47842652738978
ENSG00000253313,-0.407478916101793,1.13394369105197e-17,0.0335957556150349,0.50018278561999
ENSG00000254395,-0.058504389076916,0.239513406843868,0.01350000741079,0.786502531094179
ENSG00000254827,-0.462545025799034,6.46621699131642e-23,0.0503338638969092,0.312275318598786
ENSG00000257084,-0.339199276716704,2.1733442416119e-12,0.068890206579458,0.166435635456539
ENSG00000259342,-0.295404726561848,1.28010442155984e-09,0.0598157021917683,0.229703534736599
ENSG00000259823,-0.50557921428366,9.89228825834533e-28,0.0250781886345502,0.614817997295256
ENSG00000259974,-0.298956490268439,7.92824283248944e-10,0.0125117570782844,0.80179413758402
ENSG00000261116,-0.382075986955799,1.46762656604065e-15,0.0528917213007364,0.288290692252418
ENSG00000261183,-0.363726731479348,3.8185597852932e-14,0.0538062716317575,0.280023656572291
ENSG00000269404,-0.356235961056051,1.36203444994473e-13,0.0475220583805444,0.340110931849284
ENSG00000271824,-0.386040030048692,7.06216456236537e-16,0.0550821519230161,0.268760927885678
ENSG00000272141,-0.379524787568925,2.3377434927595e-15,0.0654194893958666,0.188886438549341
ENSG00000272763,-0.332574679042895,6.1011669397296e-12,0.0414075001651675,0.405922361075274
ENSG00000274173,-0.373955956469856,6.36805769026123e-15,0.0320383144857756,0.520268950048727
ENSG00000274576,-0.0806017236362589,0.104865058961403,-0.000172377301615871,0.997240677978666
ENSG00000274993,-0.418534927953359,1.19484117390145e-18,0.0427479279065856,0.390882112308201
ENSG00000275410,-0.381157681923498,1.73618040987811e-15,0.0495873697627793,0.319515184877635
ENSG00000275718,-0.417007906032438,1.63852195329393e-18,0.03487498641279,0.48399648890781
ENSG00000276775,-0.0760164067612664,0.126220087532823,0.0538233518957724,0.279870802606562
ENSG00000278535,-0.418198081749605,1.28121666524058e-18,0.0593067667097935,0.233698671611645
ENSG00000278978,-0.376646413205803,3.93357789719743e-15,0.0492782906679937,0.322544559332252
ENSG00000280411,-0.0568108026609018,0.253412791577357,0.00563050075065461,0.910060434387568
ENSG00000282600,-0.0717416320900714,0.149032649641377,0.0232975771572793,0.640164359027977
