SAMPID,PC1,PC2,PC3,PC4,PC5,PC6
GTEX-QDVN,-1.13350498415813,1.17640158842409,-0.283880467152047,-0.787631355504313,0.175496289812389,-0.313919923549694
GTEX-QEL4,2.64466935633915,2.2260423137159,-1.42486230371798,-0.268996853832207,-0.794519147733094,-0.42212209384125
GTEX-QESD,-0.38491239304372,2.53362066355087,0.880387943829319,0.225099352953299,0.227507302780508,-0.332504133481119
GTEX-QLQ7,-1.20388333846102,0.795110254507386,0.0920843435250749,-1.46721680849017,0.0484849770387084,-0.275888203705544
GTEX-QLQW,-1.05435886667646,1.91659208828906,0.0371527838630769,-0.181946804704821,-0.0915220644531954,-0.198358640423808
GTEX-QMRM,-1.33447426068642,1.45506274106719,-0.610561623203923,-0.373499908539474,-0.0371176268737433,-0.21671932290627
GTEX-QV31,-0.635609700370371,1.86857550157947,0.869731883178978,-0.583578428874784,0.118598132172364,-0.299740022918302
GTEX-QV44,-1.36871217326053,1.55385244384344,-0.726042922748636,-0.209823161777601,-0.0646660556599685,-0.201690034890927
GTEX-R53T,-1.55175872134167,1.61106399715189,-1.2111789488058,0.0830991078169252,-0.117399870177953,-0.17041120405451
GTEX-R55D,1.13883998206018,1.97901446433543,0.136051937134396,-0.844489894564788,0.66651584551568,1.2101326445783
GTEX-R55G,-1.61733093907728,0.99761839533473,-1.12456305914267,-0.649438201716374,-0.0434344785078954,-0.212789321275436
GTEX-RM2N,-0.77563982914364,1.93950844262556,0.641952633069105,-0.424620491572426,0.00972016289920798,-0.250118243506832
GTEX-RWS6,-1.11589040821815,1.29835650574061,-0.408429359576205,-0.569717360920434,0.211571039320553,-0.324158114637415
GTEX-S32W,-0.986515599628137,1.21184786600682,-0.577983680174542,-0.490214540443175,0.477610854799541,-0.43062559829048
GTEX-S33H,1.69041195526931,1.65738871100846,-0.499574107186516,-1.44616487758257,-0.908244736103108,0.350017298090878
GTEX-S3XE,-1.41019191992904,0.374849245646287,-0.302298721883095,-1.74690094841243,0.0795702708810191,-0.288680602237543
GTEX-S4P3,-0.843212681989013,1.91318463264704,0.123308541819271,-0.144425916919678,0.147219899516737,-0.296951856323787
GTEX-S95S,-0.445668112663462,1.71545773324911,0.94577701190429,-0.706802169250315,0.381706133829622,-0.410669593260753
GTEX-SE5C,-0.857826684906598,1.57628977186498,0.358731177832915,-0.659666872681924,0.137081663032022,-0.30304089276734
GTEX-SNOS,-0.976678311573955,1.86525318448487,-0.117620349252935,-0.0989462533011812,0.09015564445197,-0.270217364736316
GTEX-SUCS,-1.10283841258435,1.69413493905967,-0.637707788047825,0.00276065263697188,0.198386383113454,-0.307676616119116
GTEX-T5JW,-1.69247193596796,1.15265997591437,-1.75638945710195,-0.107852247612683,0.0738537945816551,-0.246167401926759
GTEX-T8EM,0.612649989155577,1.64617682914047,-0.975958425613918,-0.710597604908873,0.555053038468636,1.26987051660517
GTEX-TKQ2,-0.894189576847259,0.992355442828295,0.3091508942542,-1.25862165917068,0.29642265035216,-0.377088078077276
GTEX-TML8,-0.766935900089388,1.82229716007285,0.628497575846351,-0.53517194412435,0.0639084358477716,-0.273935345599524
GTEX-TMMY,0.867236771423188,1.96609055886869,-0.734741667959222,-0.414112548536235,0.682456986800456,1.21933300182046
GTEX-U4B1,-1.55937202041695,1.80383029621584,-1.72135910821751,0.616020710230401,0.024580131998364,-0.215377143250961
GTEX-U8XE,2.89813190633914,1.24560957976778,-1.2877112954362,-1.74023311974493,-1.54020213883602,-0.891794400346252
GTEX-UJHI,-1.26852225853262,1.37155774399165,-0.898647416254568,-0.242608375061673,0.195293228594009,-0.307311968105637
GTEX-UJMC,-0.928401774661834,1.61018418512307,-0.0206115443645104,-0.408551408801744,0.193330587828719,-0.318363908802065
GTEX-V1D1,-0.426841129086782,1.85541874523949,0.424605856814031,-0.21007125116777,0.579344132025463,-0.47896515300488
GTEX-V955,-0.603525668161561,2.44920361730504,0.919922999278535,0.00952271535009684,-0.0454919726281233,-0.223833209070979
GTEX-VJYA,-0.343095593814969,1.85031040300521,1.20203332979199,-0.685074071755305,0.364676926989698,-0.406068227317205
GTEX-VUSG,0.072844265467202,0.880370277753869,-0.800548547033788,-1.88038465026218,0.0257538509046484,1.4682029837612
GTEX-W5WG,-1.21828230410979,1.58820147729192,-1.02100736164942,0.0885894951899935,0.242616438151944,-0.320498073306218
GTEX-WFG7,-1.09344526566938,0.808348184265408,0.334635210832582,-1.5608979639045,0.0860628544917597,-0.295346674991806
GTEX-WFG8,-1.10722293653276,1.06526135088064,-0.300585057433477,-0.881557018583632,0.251893214111347,-0.346590824334864
GTEX-WFJO,-0.960430289346451,1.20235919208443,-0.0537870733341446,-0.830876516960174,0.295413313463111,-0.366368249505465
GTEX-WFON,-1.47272211561098,0.126512733357656,-0.976633785921658,-1.59625879816001,0.359281170124444,-0.394320447137856
GTEX-WH7G,-0.662628687485481,1.43229737438131,0.301814515502302,-0.683932022642947,0.459654519869648,-0.435532941811731
GTEX-WHPG,-0.881925809632208,1.83649467088298,-0.27390541279829,0.0166865469195781,0.287408236177326,-0.347977951086882
GTEX-WHSB,-1.00104632625943,1.13415768925516,-0.317037663466013,-0.749291442105744,0.374461549565684,-0.394860925018147
GTEX-WHWD,-1.2089952005808,0.820973637810587,-0.833220874954548,-0.837402977631574,0.420250564254589,-0.409523186219625
GTEX-WI4N,1.70813452257696,1.17185318524782,0.33003095237176,-1.55814208800299,1.58006401449185,0.82141761969454
GTEX-WQUQ,1.03356967186463,1.99565835088776,-0.635527174277272,-0.371102246011799,0.847172701846087,1.15114381791203
GTEX-WRHK,-0.981436105926413,0.361592745823112,0.266094397950291,-1.93460893240886,0.401986409337111,-0.430235005481498
GTEX-WXYG,-1.71096966193391,0.450343311254286,-1.55612476545665,-0.986505377116224,0.189614967478985,-0.309153692775189
GTEX-WY7C,-1.50578650298059,0.990654243302672,-1.41508660168862,-0.415354905063994,0.224736950754289,-0.316518722534292
GTEX-WYJK,0.127557636155635,0.024517267512463,-4.08190871593226,-0.610613334722145,1.73996044327409,0.8169244635724
GTEX-WYVS,-1.07673161613833,1.03510302249164,-0.575651986788582,-0.71939330571975,0.415935657169878,-0.408719307368851
GTEX-X15G,-0.8902660686551,1.78310455947144,-0.277340746026738,-0.0411091364162395,0.295017936722651,-0.351941954569554
GTEX-X3Y1,-0.692876452564474,1.34735785909552,0.830907352794132,-1.1332021882326,0.226402023936709,-0.351953113512271
GTEX-X4LF,-1.06911831800873,0.685569631650812,0.582632537621313,-1.84103352328508,0.0530283033906787,-0.28861187544787
GTEX-X5EB,-1.23835277996886,1.34792355238009,-0.9075802421706,-0.247721278022599,0.245644986462473,-0.328012628424792
GTEX-XBED,-1.45250913899707,0.364115615263809,-0.426803752580417,-1.69632596355605,0.0801610652473469,-0.286835230373806
GTEX-XBEW,1.0012500208256,2.42079460305501,-0.719270711809334,0.116189134312979,0.705036653342462,1.21785356615498
GTEX-XGQ4,-1.40761999329917,1.30294365930224,-1.0076711126036,-0.307733881798007,0.0823951111222847,-0.260673017496273
GTEX-XMK1,-0.956289321659156,1.78956353216138,0.00316865311297071,-0.248171008165654,0.0901891837367425,-0.273763893830659
GTEX-XPVG,-1.40232213644504,1.57858387958925,-0.716248870954319,-0.205706100723131,-0.120185742353194,-0.178887010897266
GTEX-XQ8I,0.951147958447325,1.6202527429889,-0.654477325382444,-0.79186060246933,0.867686690991243,1.13657568714337
GTEX-XUW1,0.42239064951448,1.2540779614519,-1.63650031561861,-0.779224221202113,0.709188943135413,1.21245763483758
GTEX-XV7Q,-2.15696397534835,-0.0773899471856338,-2.17405271625046,-1.34375775013627,0.0376460837009869,-0.245404846924945
GTEX-XXEK,-0.917596917113086,1.81137961509371,-0.135861591121163,-0.116458759759165,0.191487377205518,-0.311982788080303
GTEX-XYKS,-1.26299287085342,1.50670855273594,-1.0192506184507,-0.0189621473887772,0.209858640114305,-0.3086552342211
GTEX-Y114,-1.38767756958692,0.551291518508613,-0.422551055200519,-1.47218711239919,0.102867391019097,-0.292852426168086
GTEX-Y3I4,-1.4723169984397,0.222426188833731,-0.569140143667659,-1.76153674338739,0.159033434962486,-0.318753067412273
GTEX-Y3IK,-1.21128416875789,0.47693370809522,0.327772523768924,-1.95960182073757,0.0416300183289001,-0.282987295706569
GTEX-Y5LM,-1.32564356325772,1.58770060558701,-0.599424699385819,-0.237104986753333,-0.0725188355731176,-0.200219367394566
GTEX-Y8E4,0.697427791625533,-0.968132365879076,-0.740394128073624,-0.42040039606901,0.210615134037782,1.6179885308206
GTEX-Y8LW,-0.766205130794211,0.0186206130776342,-0.23205570757959,1.28605692990913,-0.189337772620652,0.0713773373682202
GTEX-Y9LG,-1.0538227907224,-0.218070373260167,-0.0597103698020779,0.791540270317137,-0.558822794402838,0.214138647426215
GTEX-YB5E,-0.457847219308007,-0.0560801834437203,1.15289962948736,0.444263694990042,-0.344599971957939,0.107834020995646
GTEX-YB5K,-0.217272965558112,0.508559775761463,1.02316742300701,1.23437772133552,-0.158213174994189,0.0444068753597332
GTEX-YEC3,-0.558746694878652,0.252556911413918,0.276425913319289,1.29556922698463,-0.207335279155508,0.0735036465406667
GTEX-YEC4,-0.111753728269621,0.253624007817149,1.77121114971057,0.525690278384786,-0.252911542450069,0.064736664101659
GTEX-YF7O,-0.634796558446175,-1.00533647842226,1.23080518365153,-0.687414687742118,-0.304522153129013,0.0734891881423864
GTEX-YFCO,-1.28284003386722,-1.41958458438785,-0.393395656847555,-0.360573831850947,-0.334008793617272,0.107859416821028
GTEX-ZAB4,3.03548749338333,-1.25409971046492,-1.31778430431672,-1.13148744928471,-1.74196086213887,-0.594762431696706
GTEX-ZAB5,-0.682351126127408,-0.811509137494893,0.729472525507348,-0.177591847193213,-0.218342339664035,0.0510424115226979
GTEX-ZAK1,3.28509293058214,0.414105613510533,0.336840804276208,0.59096081893816,0.017045402519467,0.195530399577157
GTEX-ZC5H,-0.201438379939231,-1.02385627325972,1.93038261988129,-0.964304956850786,-0.0292792648080043,-0.051394542880214
GTEX-ZDTT,-1.09848910420199,-1.32687013980512,0.238938699306134,-0.59133355192094,-0.388780363022818,0.120182790801416
GTEX-ZDYS,0.751981397370268,-1.1005544507431,0.561719577283476,-1.38590398069685,-0.220615442769311,1.7670247593874
GTEX-ZEX8,-1.16994682233237,-0.270072342003421,-0.43754674215823,0.930246291261125,-0.534912856299368,0.210415735339488
GTEX-ZF29,-0.828537309142785,-0.216354911306608,0.421986333330015,0.582378562467507,-0.468653160712772,0.168752119981836
GTEX-ZF3C,1.61612174164049,-0.886879314170111,0.924460245189208,-0.999403384077213,0.679820308528867,1.39845401652768
GTEX-ZG7Y,-0.0277281793678355,0.40606878599221,2.03326080626159,0.553587825334609,-0.301995350599589,0.0825590499350346
GTEX-ZLFU,-0.842433811895385,0.681375632454132,-0.0173524294726829,1.8080592052742,-0.588669525623768,0.241258820390136
GTEX-ZLWG,-0.885900505295849,0.26960751419248,0.217008029620142,1.20139447545256,-0.611940873208109,0.239210006176476
GTEX-ZP4G,-0.464295311670446,0.285196413421207,0.922519152064701,0.95110069913484,-0.365259902749583,0.126415871917671
GTEX-ZPCL,-1.27433821298849,-1.15518317382544,-0.236492589301833,-0.180949641016727,-0.472656176450148,0.16593945476381
GTEX-ZPIC,-0.726203354892997,0.340993671034202,0.321795770353489,1.28171271338924,-0.471456769889024,0.18149352563157
GTEX-ZPU1,-1.60205908254791,-0.857698127269829,-1.32983589485311,0.695736602704943,-0.535201998410026,0.216522675650875
GTEX-ZT9W,-1.14034069691214,-0.604722031337792,-0.211582439932956,0.443957739627326,-0.484501786592395,0.179947907781787
GTEX-ZTPG,-1.46503950728483,-1.17172017089336,-1.6561928074759,0.641825040330907,-0.121364280135969,0.0489038611028291
GTEX-ZV7C,-1.55457448194457,-0.38649057394988,-1.55921878854262,1.36356105336014,-0.527711055952564,0.225931773996083
GTEX-ZVP2,-0.914154668093024,0.0363197998869241,-0.0652158418829001,1.12733554085346,-0.456428499826188,0.177114604339151
GTEX-ZVT2,-0.476065693765521,0.260340485559785,1.18806714414038,0.745896817769694,-0.483561396093701,0.169176726615874
GTEX-ZVZP,-0.900145847465342,0.0695093283560961,0.33311930225508,0.908305984503521,-0.615265591409669,0.234931249129219
GTEX-ZYFG,-0.834600247200869,-1.00875713460531,1.00878338987137,-0.638060781418874,-0.469623005823438,0.144535810742808
GTEX-ZYT6,2.33871539998447,-1.89372125042854,-3.0249932062835,0.389812679628303,2.25805267194755,0.059131006943361
GTEX-ZYW4,3.56456583401486,-0.0614118772457187,-0.278210524505984,0.154928882163438,-0.541252567183831,-0.3276551141135
GTEX-ZYY3,3.21899800393489,-0.7331512451525,-0.908489274159427,-0.766099484138284,-1.84085356435418,-0.552938148165531
GTEX-ZZPU,-0.559090163463714,-1.12523294767727,1.20241902111027,-0.760111863594917,-0.156402442300021,0.0117492986198196
